City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
352,Maarianhamina,AX,60.0973,19.9348,33.66,100,0,3.44,clear sky
353,Kilindoni,TZ,-7.9139,39.6668,78.31,84,100,15.05,overcast clouds
354,Nyurba,RU,63.2842,118.3319,-14.06,100,75,4.81,broken clouds
355,Nang Rong,TH,14.6377,102.7914,78.03,70,16,7.65,few clouds
356,Vostok,RU,46.4856,135.8833,28.9,87,90,5.17,overcast clouds
357,Launceston,AU,-41.45,147.1667,53.35,92,100,5.75,moderate rain
358,Maldonado,UY,-34.6667,-54.9167,74.59,40,97,12.77,overcast clouds
359,Amga,RU,60.8953,131.9608,-38.61,100,99,2.37,overcast clouds
360,Muriti,TZ,-1.9833,32.9167,71.02,69,100,3.04,overcast clouds
361,Auki,SB,-8.7676,160.7034,77.65,85,100,4.38,overcast clouds
362,Talgram,IN,27.05,79.65,63.91,75,0,6.76,clear sky
363,Ezhou,CN,30.4,114.8333,56.19,92,100,2.55,moderate rain
364,San Ramon,US,37.7799,-121.978,52.43,89,100,17.27,overcast clouds
365,Ejura,GH,7.3856,-1.3562,79.88,70,100,3.89,light rain
366,Husavik,IS,66.0449,-17.3389,26.67,78,100,29.57,overcast clouds
367,General Roca,AR,-39.0333,-67.5833,75.61,34,100,11.52,overcast clouds
368,Mount Pleasant,US,32.7941,-79.8626,66.09,44,0,13.8,clear sky
369,Harwich,GB,51.9419,1.2844,53.64,81,97,11.01,overcast clouds
370,Nanortalik,GL,60.1432,-45.2371,34.3,75,99,7.74,overcast clouds
371,Voh,NC,-20.9667,164.7,71.78,90,50,4.65,scattered clouds
372,Asmara,ER,15.3333,38.9333,53.8,54,100,2.06,overcast clouds
373,Vinh,VN,18.6667,105.6667,79.68,54,3,4.56,clear sky
374,Aliaga,PH,15.5167,120.8667,78.3,85,0,2.98,clear sky
375,Warrington,GB,53.3925,-2.5802,53.33,83,75,16.11,light intensity shower rain
376,Uruzgan,AF,32.8333,66.0,54.61,53,100,1.61,overcast clouds
377,Micheweni,TZ,-4.9667,39.8333,80.15,80,100,13.56,overcast clouds
378,Uzunovo,RU,54.5386,38.6173,32.85,90,14,7.25,few clouds
379,Kumbo,CM,6.2,10.6667,61.86,88,100,1.48,light rain
380,Itaituba,BR,-4.2761,-55.9836,87.96,66,40,10.36,scattered clouds
381,Virden,US,39.5009,-89.7679,48.67,58,100,15.28,overcast clouds
382,Nyuksenitsa,RU,60.4128,44.2397,33.51,98,100,10.25,light snow
383,Raudeberg,NO,61.9875,5.1352,36.86,44,100,11.72,light rain
384,Sistranda,NO,63.7256,8.834,31.96,71,98,19.53,overcast clouds
385,Tiznit,MA,29.5833,-9.5,68.36,32,56,4.47,broken clouds
386,Zurrieq,MT,35.8311,14.4742,57.96,88,20,11.5,few clouds
387,Ostrovnoy,RU,68.0531,39.5131,18.54,79,100,17.67,overcast clouds
388,Stornoway,GB,58.2093,-6.3865,48.16,88,40,11.5,scattered clouds
389,Dinard,FR,48.6314,-2.0614,53.98,73,100,13.8,overcast clouds
390,Outlook,CA,51.5001,-107.0513,17.24,90,100,0.74,overcast clouds
391,Pedernales,DO,18.0384,-71.744,84.85,54,53,2.77,broken clouds
392,Saint George,US,37.1041,-113.5841,48.25,81,100,10.36,overcast clouds
393,Tessalit,ML,20.1986,1.0114,77.34,18,0,9.4,clear sky
394,La Ronge,CA,55.1001,-105.2842,16.02,67,100,10.36,light snow
395,Camana,PE,-16.6228,-72.7111,76.41,78,31,6.93,scattered clouds
396,Thinadhoo,MV,0.5333,72.9333,82.53,72,100,8.63,moderate rain
397,Ferme-Neuve,CA,46.7001,-75.4493,28.24,66,100,9.73,overcast clouds
398,Mayahi,NE,13.9553,7.6712,83.53,36,24,5.84,few clouds
399,Jining,CN,35.405,116.5814,56.77,81,100,4.16,overcast clouds
400,Laminusa,PH,5.5549,120.9136,80.92,79,76,8.23,broken clouds
401,Beloha,MG,-25.1667,45.05,73.22,83,57,14.81,broken clouds
402,Paranaiba,BR,-19.6772,-51.1908,83.64,62,66,5.12,broken clouds
403,Rawson,AR,-43.3002,-65.1023,77.99,27,0,16.69,clear sky
404,Gizo,SB,-8.103,156.8419,81.45,75,89,7.78,overcast clouds
405,Mapastepec,MX,15.4333,-92.9,94.77,38,6,11.48,clear sky
406,Ocos,GT,14.5094,-92.1933,91.58,64,1,11.16,clear sky
407,Aksu,CN,41.1231,80.2644,45.57,25,0,3.89,clear sky
408,Santa Rosa,PH,14.3122,121.1114,78.78,76,0,5.93,clear sky
409,Kavaratti,IN,10.5669,72.642,81.36,61,5,11.48,clear sky
410,Palma,ES,39.5694,2.6502,59.05,81,40,3.44,scattered clouds
411,Mayya,RU,61.7333,130.2811,-31.68,100,91,3.33,overcast clouds
412,Amahai,ID,-3.3333,128.9167,76.44,88,100,3.13,overcast clouds
413,Zeerust,ZA,-25.5369,26.0751,71.22,41,1,2.08,clear sky
414,Port Lincoln,AU,-34.7333,135.8667,61.21,86,23,11.07,few clouds
415,Yangambi,CD,0.8102,24.4336,71.6,80,100,3.44,overcast clouds
416,Maneadero,MX,31.7167,-116.5667,55.94,88,100,18.03,overcast clouds
417,Port Keats,AU,-14.25,129.55,76.06,90,93,5.99,overcast clouds
418,Naze,JP,28.3667,129.4833,67.12,97,100,3.65,overcast clouds
419,Springhill,US,33.006,-93.4668,60.69,80,100,9.93,overcast clouds
420,Salalah,OM,17.0151,54.0924,73.49,94,75,5.75,broken clouds
421,Praia,CV,14.9215,-23.5087,73.94,64,20,21.85,few clouds
422,Saint-Joseph,RE,-21.3667,55.6167,79.18,88,88,9.86,overcast clouds
423,Buraydah,SA,26.326,43.975,63.05,32,1,10.42,clear sky
424,Susangerd,IR,31.5608,48.1831,64.6,47,89,4.41,overcast clouds
425,Geraldton,AU,-28.7667,114.6,68.41,94,100,5.75,overcast clouds
426,Galle,LK,6.0367,80.217,78.48,85,96,4.72,overcast clouds
427,Kataysk,RU,56.289,62.5841,29.46,92,86,7.94,overcast clouds
428,Mount Gambier,AU,-37.8333,140.7667,54.99,94,58,3.0,broken clouds
429,Meridian,US,43.6121,-116.3915,49.05,66,75,6.91,broken clouds
430,Marihatag,PH,8.7936,126.2969,75.51,87,19,3.74,few clouds
431,Dauphin,CA,51.1494,-100.0502,15.94,73,75,8.05,broken clouds
432,Port-Gentil,GA,-0.7193,8.7815,75.16,100,40,3.44,thunderstorm with rain
433,Berezovyy,RU,51.6667,135.7,30.45,98,100,4.09,overcast clouds
434,Mogadishu,SO,2.0371,45.3438,81.95,77,75,14.58,broken clouds
435,Lahad Datu,MY,5.0268,118.327,74.41,95,100,3.87,overcast clouds
436,Ilulissat,GL,69.2167,-51.1,19.42,73,75,4.61,broken clouds
437,Wanning,CN,18.8003,110.3967,73.78,95,27,12.37,scattered clouds
438,Nador,MA,35.174,-2.9287,60.87,77,0,3.44,clear sky
439,Linxi,CN,39.7,118.4333,52.23,71,100,2.95,overcast clouds
440,Chitral,PK,35.8462,71.7858,47.64,54,1,4.32,clear sky
441,Moletai,LT,55.2333,25.4167,36.93,92,46,3.49,scattered clouds
442,Fuxin,CN,42.0156,121.6589,47.59,71,100,12.19,light rain
443,Orange,US,33.7,-117.7675,61.23,86,100,16.11,overcast clouds
444,Kambove,CD,-10.8764,26.5969,59.43,99,100,2.37,overcast clouds
445,Vanimo,PG,-2.6741,141.3028,78.39,89,99,6.06,overcast clouds
446,Santa Catalina,PH,9.3337,122.8637,75.65,82,88,4.18,overcast clouds
447,Lasa,IT,46.6166,10.7002,52.02,84,100,2.44,overcast clouds
448,Mengcheng,CN,33.2579,116.5655,53.85,91,100,3.96,light rain
449,Labytnangi,RU,66.6572,66.4183,17.04,89,66,8.23,broken clouds
450,Snezhnogorsk,RU,69.1933,33.2531,24.58,96,99,6.6,light snow
451,Santa Maria Da Vitoria,BR,-13.3947,-44.1886,86.2,45,100,1.52,light rain
452,Tautira,PF,-17.7333,-149.15,81.36,80,97,12.75,light rain
453,San Matias,BO,-16.3667,-58.4,73.71,95,100,7.92,overcast clouds
454,Saint-Pierre,RE,-21.3393,55.4781,80.28,78,100,12.66,overcast clouds
455,Semnan,IR,35.5729,53.3971,54.01,65,100,14.65,light rain
456,Katsuura,JP,35.1333,140.3,59.54,83,100,6.04,light rain
457,Pangkalanbuun,ID,-2.6833,111.6167,73.2,97,57,1.83,broken clouds
458,Huarmey,PE,-10.0681,-78.1522,81.16,69,97,9.37,overcast clouds
459,Monteagudo,BO,-19.8167,-63.9833,83.64,41,61,7.94,broken clouds
460,Saint Anthony,US,45.0205,-93.218,40.78,68,75,14.97,broken clouds
461,Toamasina,MG,-18.1667,49.3833,77.0,94,40,2.3,light rain
462,Mosquera,CO,4.7059,-74.2302,66.29,68,40,18.41,scattered clouds
463,Conceicao Do Araguaia,BR,-8.2578,-49.2647,71.11,98,100,5.75,overcast clouds
464,Terrace Bay,CA,48.7834,-87.1,19.92,72,100,9.42,overcast clouds
465,Ulaangom,MN,49.9811,92.0667,-1.57,83,100,3.06,overcast clouds
466,Barquisimeto,VE,10.0739,-69.3228,84.83,39,45,8.05,scattered clouds
467,Meulaboh,ID,4.1363,96.1285,76.87,84,99,2.42,overcast clouds
468,Buala,SB,-8.145,159.5921,79.41,80,99,5.35,overcast clouds
469,Matara,LK,5.9485,80.5353,77.47,86,81,4.47,broken clouds
470,Buta,CD,2.7858,24.73,74.23,75,90,3.31,overcast clouds
471,Vigrestad,NO,58.5667,5.7,44.28,91,100,17.36,light rain
472,Doha,QA,25.2867,51.5333,71.58,51,0,13.8,clear sky
473,Araouane,ML,18.9048,-3.5265,79.81,15,0,9.26,clear sky
474,Akhalgori,GE,42.126,44.4833,44.02,89,100,3.76,overcast clouds
475,Muros,ES,42.7762,-9.0603,56.14,83,100,7.43,overcast clouds
476,Saurimo,AO,-9.6608,20.3916,65.41,97,100,4.12,moderate rain
477,Havoysund,NO,70.9963,24.6622,21.43,79,100,18.28,light snow
478,Sabac,RS,44.7467,19.69,52.99,71,67,7.02,broken clouds
479,Hutchinson,US,38.0608,-97.9298,68.04,49,20,20.71,few clouds
480,Kainantu,PG,-6.2887,145.8655,59.27,97,93,1.41,overcast clouds
481,Chhindwara,IN,22.0667,78.9333,71.56,37,100,5.44,overcast clouds
482,Marienburg,PL,54.0359,19.0266,44.89,81,41,4.25,scattered clouds
483,Namibe,AO,-15.1961,12.1522,74.68,69,100,6.04,overcast clouds
484,Kaeo,NZ,-35.1,173.7833,52.32,95,3,6.69,clear sky
485,Orichi,RU,58.4036,49.0572,33.53,99,100,10.29,light snow
486,Acapulco,MX,16.8634,-99.8901,89.42,51,75,9.22,broken clouds
487,Kazerun,IR,29.6195,51.6541,52.61,75,1,2.59,clear sky
488,Kamaishi,JP,39.2667,141.8833,48.6,73,1,4.9,clear sky
489,Fazalpur,PK,32.1833,75.0667,57.81,87,37,4.74,scattered clouds
490,Lavrentiya,RU,65.5833,-171.0,15.57,94,100,13.76,light snow
491,Killybegs,IE,54.6333,-8.45,51.51,91,100,23.06,light rain
492,Jerantut,MY,3.936,102.3626,73.78,95,100,0.45,overcast clouds
493,Wufeng,CN,27.45,104.8333,49.19,87,88,4.0,overcast clouds
494,Sobolevo,RU,54.4299,31.8996,34.81,100,100,5.17,overcast clouds
495,Bowen,AU,-20.0167,148.2333,76.44,73,36,14.43,scattered clouds
496,Dalnegorsk,RU,44.5604,135.5701,33.67,90,5,3.6,clear sky
497,Fairbanks,US,64.8378,-147.7164,23.59,64,0,3.44,clear sky
498,Nicoya,CR,10.1483,-85.452,93.09,37,22,10.89,few clouds
499,Sanming,CN,26.2486,117.6186,70.56,89,100,2.86,overcast clouds
500,Fare,PF,-16.7,-151.0167,81.97,76,33,13.89,scattered clouds
501,Tshikapa,CD,-6.4167,20.8,69.89,91,100,3.27,light rain
502,Urucara,BR,-2.5364,-57.76,84.87,68,100,2.84,overcast clouds
503,Mahdasht,IR,35.7299,50.8111,50.22,93,75,19.57,light rain
504,Kirensk,RU,57.7853,108.1119,-17.1,100,69,0.69,broken clouds
505,Batticaloa,LK,7.7102,81.6924,78.76,82,41,6.33,scattered clouds
506,Kentau,KZ,43.5206,68.5094,46.54,43,13,9.86,few clouds
507,Salinopolis,BR,-0.6136,-47.3561,77.92,85,95,8.19,light rain
508,Longonjo,AO,-12.9067,15.2533,65.43,89,85,3.38,light rain
509,Tazovskiy,RU,67.4667,78.7,29.55,96,100,21.34,light snow
510,Sibu,MY,2.3,111.8167,75.51,100,20,1.14,few clouds
511,Rincon,US,32.296,-81.2354,65.91,40,40,8.05,scattered clouds
512,Srednekolymsk,RU,67.45,153.6833,-10.3,94,100,15.28,overcast clouds
513,Muscat,OM,23.6139,58.5922,78.82,62,1,9.24,clear sky
514,Batagay-Alyta,RU,67.8006,130.4114,-33.05,90,75,6.62,broken clouds
515,Shamkhal,RU,43.0596,47.3373,48.18,58,99,0.87,overcast clouds
516,Banjar,ID,-8.19,114.9675,76.62,92,76,2.37,broken clouds
517,Vila Velha,BR,-20.3297,-40.2925,85.95,75,20,18.41,few clouds
518,Ekimchan,RU,53.0667,132.9667,27.54,93,100,3.15,overcast clouds
519,Meadow Lake,US,34.8014,-106.5436,52.48,64,100,12.68,overcast clouds
520,Novo Cruzeiro,BR,-17.4681,-41.8753,79.43,49,100,4.81,overcast clouds
521,Gijon,ES,43.5357,-5.6615,57.25,75,69,1.99,broken clouds
522,Dickinson,US,29.4608,-95.0513,74.14,76,100,20.71,overcast clouds
523,Loandjili,CG,-4.7561,11.8578,80.13,82,100,6.17,overcast clouds
524,Mayumba,GA,-3.432,10.6554,80.24,81,11,3.87,few clouds
525,Mae Ramat,TH,16.984,98.5166,72.91,74,0,1.61,clear sky
526,Manacapuru,BR,-3.2997,-60.6206,87.96,57,100,1.3,overcast clouds
527,Kumo,NG,10.0447,11.2122,90.82,26,100,6.55,overcast clouds
528,Camocim,BR,-2.9022,-40.8411,79.54,81,42,6.08,scattered clouds
529,Sakaiminato,JP,35.55,133.2333,48.18,100,40,1.14,fog
530,Kuminskiy,RU,58.6667,66.5667,33.22,98,100,7.78,overcast clouds
531,Araguaina,BR,-7.1911,-48.2072,73.98,92,100,5.41,light rain
532,Turbat,PK,26.0023,63.044,75.36,68,8,9.33,light rain
533,Sorland,NO,67.667,12.6934,28.26,49,100,12.17,overcast clouds
534,Sawtell,AU,-30.3833,153.1,67.19,94,100,0.0,overcast clouds
535,Karia,NG,11.7306,11.1629,86.56,21,95,8.08,overcast clouds
536,Cotonou,BJ,6.3654,2.4183,84.18,74,20,12.66,few clouds
537,Codrington,AU,-38.2667,141.9667,56.43,88,92,3.29,light rain
538,Tashtyp,RU,52.7939,89.8983,15.73,90,98,0.47,overcast clouds
539,Montes Altos,BR,-5.8333,-47.0667,75.13,91,100,2.13,overcast clouds
540,Taywarah,AF,33.35,64.4167,35.67,91,100,3.89,light rain
541,Zhuhai,CN,22.2769,113.5678,76.78,94,40,12.66,scattered clouds
542,Bac Lieu,VN,9.285,105.7244,77.27,86,100,3.69,overcast clouds
543,Quelimane,MZ,-17.8786,36.8883,76.95,88,0,2.3,clear sky
544,Balabac,PH,7.9868,117.0645,78.87,84,100,8.39,overcast clouds
545,Krasnokholm,RU,51.5979,54.1567,31.06,85,100,4.81,overcast clouds
546,Troitsk,RU,54.0979,61.5773,22.53,94,16,6.51,few clouds
547,Leiyang,CN,26.4024,112.8591,64.06,95,99,3.2,overcast clouds
548,Zasechnoye,RU,53.1092,45.0764,42.67,28,100,4.36,overcast clouds
549,Swan Hill,AU,-35.3378,143.5544,63.81,94,86,4.88,overcast clouds
550,Yangjiang,CN,21.85,111.9667,73.2,92,100,5.79,light rain
551,Arandis,NA,-22.4167,14.9667,63.91,59,0,0.76,clear sky
552,Cooma,AU,-36.2333,149.1333,54.27,97,100,3.13,overcast clouds
553,Aksha,RU,50.2814,113.2867,11.5,81,100,24.99,light snow
554,Abashiri,JP,44.0213,144.2697,33.94,76,0,6.04,clear sky
555,Ulladulla,AU,-35.35,150.4667,63.77,82,100,6.93,overcast clouds
556,Bandarbeyla,SO,9.4942,50.8122,81.81,82,59,15.59,broken clouds
557,Vidyayevo,RU,69.3191,32.8049,21.54,95,100,7.83,light snow
558,Ciudad Bolivar,VE,8.1222,-63.5497,87.4,43,99,9.8,overcast clouds
559,Nelson Bay,AU,-32.7167,152.15,68.09,90,76,7.0,broken clouds
560,Taltal,CL,-25.4,-70.4833,73.44,75,6,4.83,clear sky
561,Roma,US,43.2128,-75.4557,52.68,40,75,13.8,broken clouds
562,Kargasok,RU,59.0556,80.8572,19.67,94,97,9.69,overcast clouds
563,Blythe,US,33.6103,-114.5964,63.03,44,100,13.02,light rain
564,Puerto Del Rosario,ES,28.5004,-13.8627,65.95,77,20,12.66,few clouds
565,Paamiut,GL,61.994,-49.6678,24.15,79,3,16.46,clear sky
566,Zhigansk,RU,66.7697,123.3711,-31.63,100,98,9.78,overcast clouds
567,Corrales,US,35.2378,-106.6067,52.41,83,75,8.01,broken clouds
568,Quibdo,CO,5.6947,-76.6611,89.94,62,75,0.0,broken clouds
569,Oni,GE,42.5794,43.4425,42.13,93,100,1.72,overcast clouds
570,Rio Grande,BR,-32.035,-52.0986,78.91,60,43,10.85,scattered clouds
571,Inuvik,CA,68.3499,-133.7218,20.26,68,75,6.91,broken clouds
572,Empangeni,ZA,-28.762,31.8933,75.27,89,100,4.79,overcast clouds
573,Novyy Urengoy,RU,66.0833,76.6333,29.75,96,100,23.02,light snow
574,Vyazma,RU,55.2104,34.2951,34.36,99,100,5.57,overcast clouds
575,Hanna,CA,51.6334,-111.9018,26.89,87,100,7.34,overcast clouds
576,Pandamatenga,BW,-18.5278,25.627,68.13,83,95,6.71,overcast clouds
577,Bouza,NE,14.4229,6.0428,87.08,35,91,6.71,overcast clouds
578,Nargana,PA,9.4428,-78.5906,81.57,73,100,15.05,overcast clouds
579,Mnogovershinnyy,RU,53.9353,139.9242,15.76,96,100,6.42,overcast clouds
580,Neiafu,TO,-18.65,-173.9833,81.28,83,20,5.75,light rain
581,Iquitos,PE,-3.7481,-73.2472,91.44,62,40,8.05,scattered clouds
582,San Patricio,US,28.017,-97.5169,71.55,77,100,21.07,overcast clouds
583,Marica,BR,-22.9194,-42.8186,87.75,75,0,9.26,clear sky
584,Kenai,US,60.5544,-151.2583,36.14,75,100,9.22,overcast clouds
585,Rockford,US,42.2711,-89.094,55.74,38,40,11.3,scattered clouds
586,Tahoua,NE,14.8888,5.2692,87.26,9,19,11.68,few clouds
587,Inirida,CO,3.8653,-67.9239,98.76,27,9,1.72,clear sky
588,Llaillay,CL,-32.85,-70.9667,93.25,29,0,8.03,clear sky
589,Manaure,CO,11.7751,-72.4445,88.77,38,34,22.32,scattered clouds
590,Abaza,RU,52.655,90.0928,16.9,90,100,0.51,overcast clouds
591,Kapoeta,SS,4.7717,33.5903,86.31,33,41,6.04,scattered clouds
592,Siocon,PH,7.7061,122.1353,76.66,86,100,8.32,overcast clouds
593,Zhanaozen,KZ,43.3,52.8,51.58,39,13,13.15,few clouds
594,Marawi,PH,7.9986,124.2928,66.02,96,100,1.43,overcast clouds
595,Tsagveri,GE,41.7986,43.4832,40.12,98,100,2.17,overcast clouds
596,Nhulunbuy,AU,-12.2333,136.7667,79.41,94,100,5.75,overcast clouds
597,Mizdah,LY,31.4451,12.9801,60.01,74,95,19.6,overcast clouds
598,Pangnirtung,CA,66.1451,-65.7125,-11.2,64,0,3.44,clear sky
599,Fort Nelson,CA,58.8053,-122.7002,32.95,55,0,4.0,clear sky
600,Rafaela,AR,-31.2503,-61.4867,86.0,46,96,8.99,overcast clouds
601,Vestmannaeyjar,IS,63.4427,-20.2734,37.44,74,100,18.84,overcast clouds
602,Moundou,TD,8.5667,16.0833,82.99,53,100,5.12,overcast clouds
603,Bure,ET,10.7,37.0667,64.58,16,1,7.16,clear sky
604,Indramayu,ID,-6.3264,108.32,79.14,80,98,4.34,overcast clouds
605,Ostersund,SE,63.1792,14.6357,27.05,63,20,31.0,few clouds
606,Pandan,PH,14.0453,124.1694,75.07,88,36,4.94,scattered clouds
607,Lompoc,US,34.6391,-120.4579,59.52,73,100,28.99,mist
608,Redlands,US,34.0556,-117.1825,56.97,92,100,8.99,moderate rain
609,Sainte-Rose,GP,16.3324,-61.6979,73.44,88,75,17.27,mist
610,San Quintin,MX,30.4833,-115.95,59.88,75,100,19.95,overcast clouds
611,Balaipungut,ID,1.05,101.2833,74.97,96,83,2.08,broken clouds
612,Ancud,CL,-41.8697,-73.8203,60.84,60,0,4.76,clear sky
613,Port Augusta,AU,-32.5,137.7667,67.66,80,0,11.23,clear sky
614,Almaznyy,RU,48.0448,40.045,51.49,71,100,7.56,overcast clouds
615,Dillon,US,34.4166,-79.3712,65.14,25,8,7.2,clear sky
616,Rajauri,IN,33.3833,74.3,54.59,66,21,3.98,few clouds
617,Santa Cruz,BO,-17.8,-63.1667,81.86,74,75,14.97,broken clouds
618,Mattru,SL,7.6244,-11.8332,82.63,62,22,7.72,few clouds
619,Ekhabi,RU,53.5102,142.9671,27.48,96,100,10.38,overcast clouds
620,Lakhdenpokhya,RU,61.5198,30.1992,30.43,82,21,9.89,few clouds
621,Karasuk,RU,53.7377,78.0403,14.92,87,92,7.83,overcast clouds
622,Peniche,PT,39.3558,-9.3811,58.28,85,3,11.9,clear sky
623,Lawton,US,34.6087,-98.3903,69.71,59,40,30.0,scattered clouds
624,Zalantun,CN,48.0,122.7167,40.03,79,100,4.41,overcast clouds
625,Nanzhou,CN,29.3596,112.4024,54.63,97,100,6.4,heavy intensity rain
626,Bestobe,KZ,52.4994,73.0975,11.12,84,43,9.01,scattered clouds
627,Gebre Guracha,ET,9.8,38.4,61.63,33,7,4.0,clear sky
628,Manzanillo,CU,20.3433,-77.1167,84.56,57,86,8.88,overcast clouds
629,Shache,CN,38.4167,77.2406,51.17,21,10,7.78,clear sky
630,Bulawayo,ZW,-20.15,28.5833,67.19,50,7,10.4,clear sky
631,Vysokogornyy,RU,50.1167,139.15,24.84,89,100,1.1,overcast clouds
632,Rovenki,UA,48.0833,39.3776,50.14,68,100,7.25,overcast clouds
633,Sterling,US,39.0062,-77.4286,63.54,17,75,8.05,broken clouds
634,Urumqi,CN,43.801,87.6005,27.55,74,0,2.24,clear sky
635,Gilbues,BR,-9.8317,-45.3439,80.56,69,100,2.8,overcast clouds
636,Verkhoyansk,RU,67.5447,133.385,-19.77,100,100,2.17,overcast clouds
637,Benin,BJ,9.5,2.25,82.67,55,100,2.73,overcast clouds
638,Hashimoto,JP,34.3167,135.6167,52.68,95,99,3.22,overcast clouds
639,Baruun-Urt,MN,46.6806,113.2792,9.3,71,100,27.29,overcast clouds
640,Mitu,CO,1.1983,-70.1733,93.6,32,0,5.35,clear sky
641,Shubarshi,KZ,48.5872,57.1869,37.96,55,38,7.0,scattered clouds
642,Gorom-Gorom,BF,14.4439,-0.2361,87.62,10,0,8.97,clear sky
643,Altotonga,MX,19.7667,-97.2333,71.06,52,0,8.68,clear sky
644,Ketchikan,US,55.3422,-131.6461,45.07,81,100,6.91,overcast clouds
645,San Pedro De Uraba,CO,8.2752,-76.3764,86.41,59,100,8.08,overcast clouds
646,Xixiang,CN,35.1628,112.865,55.4,73,58,2.37,broken clouds
647,Saint-Augustin,CA,51.226,-58.6502,32.54,98,100,4.47,light snow
648,Baherden,TM,38.4362,57.4316,64.65,33,100,5.23,overcast clouds
649,Calapi,PH,11.9435,125.0206,70.57,98,29,2.51,scattered clouds
650,Nauta,PE,-4.5061,-73.5757,82.44,78,100,4.83,overcast clouds
651,Azare,NG,11.6765,10.1948,83.91,34,100,10.18,overcast clouds
652,Trairi,BR,-3.2778,-39.2689,80.6,77,9,7.85,clear sky
653,Tyrma,RU,50.0833,132.1667,31.84,99,95,2.48,overcast clouds
654,Mildura,AU,-34.2,142.15,70.18,71,93,6.51,light rain
655,Cedar Lake,US,41.3648,-87.4411,55.85,48,100,14.0,overcast clouds
656,Mayor Pablo Lagerenza,PY,-19.9309,-60.7718,83.75,70,41,6.62,scattered clouds
657,Neftegorsk,RU,52.802,51.166,39.13,79,100,10.8,overcast clouds
658,San Andres,CO,12.5847,-81.7006,87.82,58,40,16.11,light rain
659,Nabire,ID,-3.3667,135.4833,75.81,92,100,2.95,overcast clouds
660,Catazaja,MX,17.725,-92.0167,85.05,65,60,15.5,broken clouds
661,East Bethel,US,45.3194,-93.2025,39.88,70,75,14.97,broken clouds
662,Simbahan,PH,6.3032,120.5836,80.31,82,39,11.95,scattered clouds
663,Kankaanpaa,FI,61.8,22.4167,30.96,96,100,4.47,overcast clouds
664,Puerto Cabezas,NI,14.0351,-83.3888,85.96,79,75,13.8,broken clouds
665,Rapid Valley,US,44.0625,-103.1463,30.24,80,100,6.91,snow
666,Bira,RU,49.0,132.4667,31.15,99,71,1.86,broken clouds
667,Sao Gabriel,BR,-30.3364,-54.32,91.4,39,10,7.18,clear sky
668,Alta Floresta,BR,-9.8756,-56.0861,82.22,78,75,2.3,broken clouds
669,Novaya Ladoga,RU,60.1025,32.3019,29.05,87,16,9.98,few clouds
670,Uglovskoye,RU,51.3557,80.1942,12.16,90,73,5.77,broken clouds
671,Iralaya,HN,15.0,-83.2333,80.35,78,15,15.48,light rain
672,North Bend,US,43.4065,-124.2243,58.24,58,0,0.0,clear sky
673,Porto Novo,BJ,6.4965,2.6036,84.02,73,100,11.14,overcast clouds
674,Myitkyina,MM,25.3833,97.4,60.64,97,100,3.47,overcast clouds
675,Sabrum,IN,23.0,91.7319,67.68,89,100,2.24,overcast clouds
676,Nanga Eboko,CM,4.6833,12.3667,68.31,96,100,2.28,overcast clouds
677,Koplik,AL,42.2136,19.4364,53.2,89,98,2.51,overcast clouds
678,Kefamenanu,ID,-9.4467,124.4781,70.47,92,100,2.48,overcast clouds
679,Ojiya,JP,37.3,138.8,48.38,75,88,2.46,overcast clouds
680,Keti Bandar,PK,24.1447,67.4497,77.74,72,0,12.86,clear sky
681,Miraflores,MX,19.2167,-98.8083,75.02,20,0,3.49,clear sky
682,Sinnamary,GF,5.3833,-52.95,78.73,78,92,10.22,overcast clouds
683,Deputatskiy,RU,69.3,139.9,-17.57,88,100,9.48,overcast clouds
684,Zhangjiakou,CN,40.81,114.8794,34.56,22,14,14.32,few clouds
685,Bulolo,PG,-7.2,146.65,68.85,96,100,1.61,overcast clouds
686,Ust-Nera,RU,64.5667,143.2,-28.93,100,92,3.96,overcast clouds
687,Luganville,VU,-15.5333,167.1667,77.5,87,100,1.43,overcast clouds
688,Huicheng,CN,23.0385,116.2899,69.93,96,38,8.57,scattered clouds
689,Hohhot,CN,40.8106,111.6522,30.49,27,0,13.42,sand
690,Marsta,SE,59.6216,17.8548,38.01,84,0,5.75,clear sky
691,Marfino,RU,55.7028,37.3822,40.95,93,100,11.18,overcast clouds
692,Chingirlau,KZ,51.095,54.0814,37.89,70,100,8.05,overcast clouds
693,Lusambo,CD,-4.9667,23.45,69.12,97,100,2.98,overcast clouds
694,Yugorsk,RU,61.3133,63.3319,29.17,95,53,8.81,broken clouds
695,Pangai,TO,-19.8,-174.35,77.11,83,20,2.3,few clouds
696,Arlit,NE,18.7369,7.3853,80.85,11,0,12.17,clear sky
697,Swan River,CA,52.1058,-101.2676,15.69,48,87,3.44,overcast clouds
698,Tulum,MX,20.2167,-87.4667,81.59,56,14,9.28,few clouds
699,Las Palmas,ES,28.4204,-14.0131,63.39,77,20,12.66,few clouds
700,Evensk,RU,61.95,159.2333,-15.59,78,55,7.76,broken clouds
701,Leshukonskoye,RU,64.8989,45.7622,15.62,95,100,1.68,overcast clouds
702,Camacha,PT,33.0833,-16.3333,60.22,72,20,11.5,few clouds
